Acceleration
Time (Seconds),J1 (Degrees/s^2),J2 (Degrees/s^2),J3 (Degrees/s^2),J4 (Degrees/s^2),J5 (Degrees/s^2),J6 (Degrees/s^2)
140.424988,4.643032,-6.466885,4.675845,0.000528,1.788306,4.615688
140.449982,4.533620,-6.533988,4.891610,-0.004337,1.650577,2.033161
140.474991,4.402493,-6.562775,5.066145,0.011424,1.491167,6.904159
140.500000,4.301444,-6.573699,5.245030,0.000439,1.316378,1.813434
140.524994,4.200226,-6.615971,5.416296,-0.011393,1.224269,6.711617
140.549988,4.079985,-6.689754,5.643114,0.008341,1.027511,4.066321
140.574997,3.995563,-6.729370,5.839040,0.000264,0.895793,1.507554
140.600006,3.889052,-6.753950,6.009732,-0.008533,0.759239,5.090725
140.625000,3.771185,-6.837323,6.249783,0.015696,0.562945,5.028247
140.649979,3.694191,-6.877047,6.420400,-0.016549,0.481257,1.203141
140.674988,3.599558,-6.934201,6.621493,0.005484,0.284032,7.362980
140.699997,3.495777,-6.964243,6.818130,0.007027,0.163865,-0.262183
140.724991,3.421394,-7.064140,7.040912,-0.008667,0.021862,5.946449
140.749985,3.325748,-7.077804,7.194629,0.013435,-0.109310,0.787030
140.774994,3.233593,-7.166342,7.455153,-0.011389,-0.305880,4.478964
140.800003,3.168047,-7.207309,7.599217,-0.010731,-0.382351,5.702486
140.824997,3.063405,-7.296423,7.866884,0.010630,-0.568411,-0.699582
140.849991,2.995086,-7.375673,8.087553,-0.001348,-0.721444,5.509210
140.875000,2.916789,-7.390290,8.195617,0.004969,-0.797474,1.660494
140.900009,2.834856,-7.507727,8.493303,-0.002191,-0.983187,2.840319
140.924988,2.767225,-7.546978,8.676973,0.005222,-1.148453,2.778163
140.949982,2.683553,-7.643482,8.896444,-0.004605,-1.224269,3.913288
140.974991,2.613639,-7.715289,9.119743,-0.006855,-1.431084,1.354614
141.000000,2.550824,-7.734406,9.248104,0.008213,-1.496629,1.332765
141.024994,2.470400,-7.914023,9.590561,0.001757,-1.694301,4.940799
141.049988,2.407547,-7.870300,9.674183,-0.009395,-1.770817,2.448538
141.074997,2.333704,-8.078522,10.024755,0.012170,-1.966374,-0.196637
141.100006,2.280448,-8.056673,10.144989,-0.001247,-2.086542,3.517625
141.125000,2.198492,-8.170901,10.344798,-0.010145,-2.175263,3.497911
141.149979,2.153350,-8.285269,10.652792,0.001963,-2.373470,-0.415631
141.174988,2.085176,-8.357091,10.834655,0.003541,-2.457968,4.631904
141.199997,2.011437,-8.433561,11.054369,-0.002001,-2.643681,1.988223
141.224991,1.974407,-8.433245,11.145150,-0.000034,-2.699950,0.721444
141.249985,1.889692,-8.684656,11.568384,0.005858,-2.885777,1.880127
141.274994,1.844842,-8.652047,11.637454,-0.006844,-2.982334,0.589912
141.300003,1.791586,-8.772214,11.905440,-0.001850,-3.146199,4.304175
141.324997,1.721628,-8.865018,12.097169,0.011412,-3.213706,1.705232
141.349991,1.687469,-8.925138,12.312373,-0.014140,-3.399532,0.437239
141.375000,1.608603,-9.083557,12.574554,0.014076,-3.484852,0.393275
141.400009,1.575831,-9.056246,12.669459,-0.007137,-3.615944,2.796621
141.424988,1.510763,-9.297002,13.041780,-0.008935,-3.762551,2.756287
141.449982,1.455186,-9.247602,13.121264,0.010148,-3.836771,0.218619
141.474991,1.414697,-9.400362,13.350863,0.004667,-3.965522,2.665530
141.500000,1.360076,-9.465908,13.554328,-0.010098,-4.107537,0.131092
141.524994,1.308984,-9.570065,13.782589,0.005875,-4.197493,1.289855
141.549988,1.255695,-9.624721,13.916492,-0.005646,-4.295872,1.267993
141.574997,1.209866,-9.766326,14.207738,0.007181,-4.435266,2.447044
141.600006,1.170266,-9.788176,14.298546,-0.005767,-4.522661,-1.332765
141.625000,1.105394,-9.897994,14.528627,0.007081,-4.601939,3.607221
141.649979,1.077358,-9.980605,14.715240,-0.004799,-4.757877,-0.175002
141.674988,1.012546,-10.055820,14.896651,-0.000421,-4.839466,2.250406
141.699997,0.979091,-10.137753,15.048227,0.001092,-4.905012,-1.507554
141.724991,0.927083,-10.193131,15.187218,-0.002653,-5.006385,2.186194
141.749985,0.881310,-10.280579,15.418135,-0.000266,-5.126626,2.120609
141.774994,0.849365,-10.350776,15.531627,0.001942,-5.178119,0.852096
141.800003,0.784501,-10.438171,15.721436,0.000651,-5.276438,-1.704191
141.824997,0.757653,-10.450008,15.782957,-0.000960,-5.356176,1.989437
141.849991,0.700949,-10.597576,16.060329,0.003442,-5.443624,0.699582
141.875000,0.662969,-10.580187,16.065552,-0.006205,-5.494924,1.922677
141.900009,0.630878,-10.673043,16.225319,0.007457,-5.549545,0.633610
141.924988,0.570125,-10.773584,16.457060,-0.007425,-5.687578,-0.678134
141.949982,0.539034,-10.761541,16.451113,0.003275,-5.684105,-0.721444
141.974991,0.489887,-10.782286,16.514814,-0.000444,-5.724334,2.993259
142.000000,0.451993,-10.886067,16.674582,0.002250,-5.800805,-0.808398
142.024994,0.415377,-10.941902,16.837795,-0.000990,-5.891794,1.661508
142.049988,0.363113,-10.898178,16.777676,-0.000378,-5.869932,-0.874478
142.074997,0.331826,-11.039007,16.995483,-0.003679,-5.986517,0.327729
142.100006,0.281301,-10.984385,16.931303,0.004650,-5.920972,0.284032
142.125000,0.249704,-11.045747,17.057781,-0.001106,-6.022965,-1.005649
142.149979,0.197903,-11.063432,17.101015,-0.000324,-6.037582,3.959429
142.174988,0.163182,-11.093629,17.145693,-0.000383,-6.041139,-2.337801
142.199997,0.128190,-11.088167,17.153885,0.000858,-6.073912,0.109243
142.224991,0.073272,-11.133195,17.236774,-0.000702,-6.110413,0.087448
142.249985,0.049702,-11.078540,17.126101,0.000078,-6.033896,0.043724
142.274994,-0.007476,-11.120940,17.230356,0.000300,-6.117610,0.000000
142.300003,-0.041376,-11.110016,17.181196,-0.000329,-6.062988,1.201673
142.324997,-0.073750,-11.127729,17.240875,0.000281,-6.121344,-2.579709
142.349991,-0.129464,-11.084005,17.122000,0.000061,-6.033896,2.382952
142.375000,-0.155671,-11.104553,17.182562,-0.000342,-6.073912,-0.174789
142.400009,-0.210293,-11.022621,17.022793,0.000640,-6.008367,-2.709227
142.424988,-0.238748,-11.096245,17.121523,0.000309,-6.037582,1.028139
142.449982,-0.292745,-10.974695,16.958036,-0.000443,-5.957379,-0.306067
142.474991,-0.324998,-11.000772,16.924475,-0.000927,-5.931896,0.939490
142.500000,-0.364599,-10.907915,16.805674,0.000076,-5.899123,-1.638645
142.524994,-0.415035,-10.958300,16.817299,-0.000142,-5.859001,0.852616
142.549988,-0.445779,-10.865386,16.660168,0.001184,-5.804346,-2.951362
142.574997,-0.498421,-10.836908,16.614498,-0.000214,-5.768032,2.010072
142.600006,-0.536656,-10.733127,16.406937,-0.000898,-5.669713,-1.791586
142.625000,-0.571826,-10.772472,16.437449,-0.000064,-5.673174,0.677720
142.649979,-0.626864,-10.658739,16.219166,-0.000041,-5.567263,-3.128168
142.674988,-0.660920,-10.591111,16.084669,0.001138,-5.462151,1.835283
142.699997,-0.710762,-10.585649,16.025951,0.003337,-5.484000,-1.966374
142.724991,-0.742623,-10.466405,15.826680,-0.007254,-5.312452,0.502825
142.749985,-0.802743,-10.417216,15.672280,0.006288,-5.301521,-2.033161
142.774994,-0.841171,-10.350776,15.552111,-0.006896,-5.178119,-0.852096
142.800003,-0.873944,-10.279769,15.388246,0.008111,-5.101649,-0.873944
142.824997,-0.936648,-10.242320,15.271935,-0.009085,-5.028247,-0.940064
142.849991,-0.970124,-10.105683,15.021888,0.003175,-4.929868,0.284205
142.875000,-1.026884,-10.061282,14.885728,0.007720,-4.828542,-3.539474
142.900009,-1.069216,-9.946577,14.671337,-0.008255,-4.730223,1.442008
142.924988,-1.104703,-9.914978,14.552541,0.006310,-4.626626,-2.362532
142.949982,-1.169614,-9.821478,14.335970,-0.006789,-4.503561,0.087448
142.974991,-1.208501,-9.733553,14.155848,0.002595,-4.424343,-3.714263
143.000000,-1.257660,-9.640697,13.957845,0.001076,-4.336948,1.245371
143.024994,-1.318548,-9.531808,13.725884,0.001337,-4.175631,-3.825840
143.049988,-1.348609,-9.509945,13.610426,-0.004478,-4.099114,1.136821
143.074997,-1.414697,-9.389438,13.354277,0.004189,-3.976446,-1.398311
143.100006,-1.451567,-9.258347,13.098921,-0.001400,-3.834430,-3.954597
143.125000,-1.526237,-9.274929,13.048163,-0.005250,-3.782116,0.983787
143.149979,-1.558615,-9.089187,12.679469,0.003890,-3.587549,-2.821913
143.174988,-1.626355,-9.023474,12.528810,0.006419,-3.495777,-1.638645
143.199997,-1.671418,-8.985239,12.371772,-0.008344,-3.397458,-1.638645
143.224991,-1.727093,-8.848621,12.085555,0.002389,-3.224637,-0.480963
143.249985,-1.789947,-8.750242,11.853614,-0.000709,-3.115327,-1.770817
143.274994,-1.842110,-8.706669,11.736115,0.000866,-3.026032,-4.369721
143.300003,-1.907656,-8.586501,11.430234,0.001917,-2.840319,-0.677307
143.324997,-1.956644,-8.515226,11.263683,0.000702,-2.743674,-0.699582
143.349991,-2.022230,-8.422313,11.026276,0.002152,-2.612502,-3.279291
143.375000,-2.081079,-8.368015,10.845921,-0.014213,-2.490741,-0.808398
143.400009,-2.141163,-8.242387,10.587152,0.012911,-2.315952,-3.386534
143.424988,-2.217608,-8.154017,10.350502,0.001069,-2.220343,-3.478172
143.449982,-2.265444,-8.127177,10.228588,-0.007245,-2.087816,0.240481
143.474991,-2.341897,-8.029362,9.953610,0.004222,-1.922677,-2.359649
143.500000,-2.403347,-7.903733,9.706175,-0.001881,-1.824358,-4.894088
143.524994,-2.479964,-7.853903,9.532422,0.005550,-1.650577,-1.246131
143.549988,-2.546916,-7.804714,9.333342,-0.009677,-1.541267,-1.267993
143.574997,-2.610908,-7.685247,9.067513,0.012154,-1.387386,-2.621833
143.600006,-2.673723,-7.660667,8.952125,-0.008493,-1.289068,-3.932749
143.625000,-2.776467,-7.528707,8.630002,-0.003279,-1.082166,-4.000736
143.649979,-2.838320,-7.486821,8.454803,-0.000431,-0.984388,-0.350005
143.674988,-2.916789,-7.431256,8.271062,0.009714,-0.830247,-4.151235
143.699997,-2.990528,-7.352055,8.040969,-0.007737,-0.721004,-3.015107
143.724991,-3.063405,-7.315553,7.900360,0.009267,-0.557480,-1.814541
143.749985,-3.167249,-7.181649,7.576530,-0.003226,-0.382584,-4.416112
143.774994,-3.236325,-7.190922,7.468809,-0.007483,-0.294956,-4.478964
143.800003,-3.331912,-7.054368,7.160198,0.003931,-0.109243,-0.830247
143.824997,-3.407730,-7.075071,7.087368,-0.004765,-0.010931,-3.410463
143.849991,-3.503376,-6.987623,6.812045,0.020906,0.185827,-6.012034
143.875000,-3.599558,-6.912352,6.616030,-0.033703,0.284032,-2.359649
143.900009,-3.684221,-6.874117,6.419393,0.021847,0.458821,-1.179825
143.924988,-3.800833,-6.830562,6.234460,-0.010513,0.607040,-7.525102
143.949982,-3.877762,-6.755340,5.999737,0.009939,0.743306,-2.645295
143.974991,-3.968253,-6.762143,5.858157,0.000177,0.901255,-2.731076
144.000000,-4.107537,-6.647438,5.647864,0.002628,1.005036,-4.129386
144.024994,-4.189295,-6.640565,5.416296,-0.016163,1.235200,-6.689754
144.049988,-4.301337,-6.566782,5.223638,0.019618,1.322648,-1.792679
144.074997,-4.416149,-6.568236,5.094821,-0.012523,1.485705,-5.636940
144.100006,-4.514468,-6.538195,4.895453,0.003993,1.644107,-4.544509
144.125000,-4.653862,-6.421946,4.618335,0.007189,1.803610,-4.634732
144.149979,-4.760612,-6.466885,4.515882,-0.019758,1.935964,-4.768815
144.174988,-4.885894,-6.374331,4.259112,0.011304,2.124777,-4.894088
144.199997,-5.008792,-6.377061,4.122559,-0.0000008,2.255868,-3.714263
144.224991,-5.129359,-6.356360,3.946081,-0.001522,2.404814,-5.159419
144.249985,-5.285125,-6.271645,3.700134,0.005559,2.579709,-7.782852
144.274994,-5.396605,-6.333364,3.591364,-0.013832,2.742000,-2.884016
144.300003,-5.535890,-6.202272,3.310064,0.014118,2.878554,-5.549545
144.324997,-5.692303,-6.233387,3.180913,-0.004802,3.071603,-8.176367
144.349991,-5.837139,-6.222456,3.016948,0.013237,3.191844,-4.634732
144.375000,-5.981055,-6.131265,2.742000,-0.027344,3.408382,-4.675601
144.400009,-6.128534,-6.174962,2.635488,0.026329,3.528550,-7.384828
144.424988,-6.297351,-6.136021,2.433627,-0.014910,3.691457,-6.300086
144.449982,-6.449273,-6.140473,2.270910,-0.002973,3.864099,-5.203143
144.474991,-6.625589,-6.047967,1.996416,-0.000814,4.069303,-7.909194
144.500000,-6.783991,-6.060256,1.848938,0.009658,4.211318,-6.773067
144.524994,-6.979425,-6.074887,1.713430,0.002070,4.366923,-6.995822
144.549988,-7.137924,-6.043461,1.475681,-0.005311,4.558215,-7.126993
144.574997,-7.319283,-6.020656,1.316378,-0.001396,4.702912,-6.073912
144.600006,-7.529575,-5.976959,1.065120,0.006409,4.910474,-10.006661
144.625000,-7.711800,-5.988806,0.934598,-0.007770,5.061039,-5.203143
144.649979,-7.910655,-5.959651,0.721885,0.002678,5.228196,-9.187625
144.674988,-8.130412,-5.918241,0.480669,-0.000700,5.423916,-6.860462
144.699997,-8.305202,-5.961938,0.390544,0.012327,5.626016,-9.569689
144.724991,-8.556218,-5.898625,0.112042,-0.020471,5.733294,-7.301889
144.749985,-8.772104,-5.857635,-0.071051,0.009372,5.946449,-11.280763
144.774994,-9.476832,-3.285484,-3.228131,-0.000398,6.516346,-3.233593
144.800003,-10.137753,-0.604933,-6.344288,0.004934,6.947856,1.223522
144.824997,-10.195864,-0.455002,-6.539454,-0.007667,6.990356,-1.311717
144.849991,-10.247786,-0.352524,-6.678824,0.001187,7.039546,-0.043724
144.875000,-10.315272,-0.196637,-6.904159,0.009263,7.100796,0.000000
144.900009,-10.345315,-0.062132,-7.024326,-0.010131,7.073486,-1.310916
144.924988,-10.429049,0.141506,-7.317287,0.004048,7.175097,0.000000
144.949982,-10.469138,0.157816,-7.307355,-0.002526,7.148855,0.000000
144.974991,-10.495523,0.388496,-7.576003,0.005951,7.237350,-1.267219
145.000000,-10.550145,0.477597,-7.696171,-0.005961,7.149956,-1.267219
145.024994,-10.589378,0.646635,-7.848437,-0.000194,7.230838,1.442888
145.049988,-10.635835,0.770292,-7.996005,0.001698,7.219907,-2.579709
145.074997,-10.670312,0.960997,-8.133142,0.001928,7.193653,1.529402
145.100006,-10.697622,1.092089,-8.275159,-0.002756,7.155418,-2.534438
145.125000,-10.709619,1.223927,-8.400452,-0.000224,7.187114,0.262343
145.149979,-10.781788,1.361806,-8.493084,0.001736,7.136816,-1.093765
145.174988,-10.768631,1.586004,-8.701207,-0.001163,7.095334,-1.005036
145.199997,-10.793210,1.692516,-8.723055,0.001020,7.051637,0.393275
145.224991,-10.788869,1.857650,-8.903276,-0.000822,7.039546,-2.273642
145.249985,-10.835325,2.028037,-8.974327,0.000821,6.946632,-0.918202
145.274994,-10.809597,2.187933,-9.072633,-0.001424,6.893235,0.655458
145.300003,-10.809597,2.367842,-9.187338,0.000511,6.794916,-2.141163
145.324997,-10.838058,2.556139,-9.307723,0.001161,6.771737,-0.655858
145.349991,-10.783403,2.692435,-9.384238,-0.000331,6.678824,-0.568411
145.375000,-10.817790,2.898013,-9.433135,-0.000320,6.554581,-0.524366
145.400009,-10.757707,3.077922,-9.586075,0.001000,6.478111,1.136127
145.424988,-10.748975,3.225239,-9.586849,-0.005089,6.409462,-3.281295
145.449982,-10.742413,3.497228,-9.744962,0.002264,6.219723,-0.174896
145.474991,-10.673043,3.575661,-9.733553,0.002619,6.155844,-1.573099
145.500000,-10.648464,3.852865,-9.848259,0.003404,5.981055,0.043697
145.524994,-10.572982,4.023281,-9.903461,-0.007891,5.902725,-1.355440
145.549988,-10.551120,4.153769,-9.919857,0.001014,5.771553,0.349791
145.574997,-10.476405,4.440046,-10.039433,0.007524,5.560470,0.480669
145.600006,-10.402667,4.599132,-10.028509,-0.008839,5.462151,-0.917641
145.625000,-10.340699,4.869748,-10.143942,-0.002406,5.290590,-2.361090
145.649979,-10.267717,4.919208,-10.062637,0.013668,5.113351,0.918763
145.674988,-10.151408,5.262783,-10.225146,-0.014992,4.965096,1.179825
145.699997,-10.066745,5.430744,-10.192374,0.011235,4.757534,-0.305880
145.724991,-9.996374,5.645847,-10.214993,-0.004416,4.585543,-1.748955
145.749985,-9.843340,5.816643,-10.247786,0.004081,4.410647,1.705232
145.774994,-9.752671,6.043870,-10.236071,0.000437,4.211318,0.262183
145.800003,-9.602462,6.288301,-10.301617,-0.004858,4.009219,0.524366
145.824997,-9.504479,6.442441,-10.264182,0.000402,3.814909,-1.005649
145.849991,-9.324119,6.646031,-10.269648,-0.007991,3.634548,0.961926
145.875000,-9.211918,6.930104,-10.290692,0.009069,3.375609,1.136127
145.900009,-9.034398,7.083045,-10.290692,0.002248,3.173510,1.398311
145.924988,-8.895043,7.235254,-10.226702,0.016260,3.002385,1.662523
145.949982,-8.720182,7.528707,-10.258718,-0.021119,2.732743,-1.617784
145.974991,-8.515493,7.675688,-10.214223,-0.008459,2.528976,4.020143
146.000000,-8.376208,7.873691,-10.181450,0.018230,2.326876,2.447044
146.024994,-8.138108,8.105315,-10.193131,-0.009454,2.082350,-0.830754
146.049988,-7.971411,8.263814,-10.111148,-0.008126,1.847334,4.897075
146.074997,-7.739868,8.422637,-10.094055,0.010459,1.649570,-0.305880
146.100006,-7.543230,8.608351,-10.028509,-0.001927,1.442008,5.549545
146.125000,-7.318285,8.859552,-10.012770,0.007481,1.158683,0.262343
146.149979,-7.114941,8.990747,-9.953260,-0.004419,0.946107,2.406283
146.174988,-6.833151,9.105406,-9.881032,-0.001112,0.775625,2.796621
146.199997,-6.622858,9.288388,-9.810023,0.004091,0.529829,6.947856
146.224991,-6.380954,9.466222,-9.766823,-0.002244,0.284205,-0.437239
146.249985,-6.126810,9.583730,-9.690307,-0.005089,0.114775,5.771553
146.274994,-5.849964,9.736284,-9.602462,0.002700,-0.120167,6.161306
146.300003,-5.606898,9.886493,-9.542378,-0.005938,-0.344116,2.534438
146.324997,-5.326116,9.949917,-9.455291,0.012544,-0.502825,2.798329
146.349991,-5.085635,10.113881,-9.362377,-0.006404,-0.765168,5.246866
146.375000,-4.779382,10.189643,-9.274733,-0.011044,-0.890331,7.734406
146.400009,-4.509006,10.301617,-9.170952,0.014810,-1.130665,3.932749
146.424988,-4.249277,10.374360,-9.089187,0.010192,-1.290643,6.431338
146.449982,-3.902357,10.455475,-8.996190,-0.023876,-1.475681,6.864650
146.474991,-3.684221,10.541951,-8.886920,0.010755,-1.644107,2.884016
146.500000,-3.353761,10.555607,-8.744904,0.004889,-1.786123,9.788176
146.524994,-3.085267,10.630370,-8.673726,-0.001198,-2.005833,5.859001
146.549988,-2.751872,10.676826,-8.542555,-0.018541,-2.104212,6.252516
146.574997,-2.509858,10.700354,-8.439023,0.009851,-2.250406,11.142789
146.600006,-2.171205,10.697622,-8.318856,0.000310,-2.430657,4.719298
146.625000,-1.893791,10.715085,-8.165436,0.016370,-2.508658,9.794150
146.649979,-1.607834,10.705224,-8.082923,-0.020739,-2.614098,5.468824
146.674988,-1.302723,10.711279,-7.931043,0.017721,-2.796621,10.574724
146.699997,-0.999574,10.634808,-7.816338,-0.011650,-2.829394,11.099091
146.724991,-0.715979,10.676826,-7.679008,0.010154,-2.973224,6.602307
146.749985,-0.418110,10.589378,-7.553301,-0.015528,-3.038810,9.488083
146.774994,-0.154306,10.522834,-7.412139,0.005093,-3.124350,9.831872
146.800003,0.140650,10.457289,-7.253737,0.008100,-3.178972,12.846980
146.824997,0.435872,10.414483,-7.159786,-0.018028,-3.301153,5.596657
146.849991,0.684552,10.332501,-7.017684,0.021702,-3.279291,13.641852
146.875000,1.017326,10.222416,-6.827689,-0.009639,-3.408382,11.579761
146.900009,1.224887,10.113173,-6.751219,-0.002882,-3.342837,11.929338
146.924988,1.528536,10.021621,-6.562589,0.003675,-3.489110,9.625131
146.949982,1.755787,9.873400,-6.438342,0.003346,-3.399532,12.723651
146.974991,2.071521,9.801830,-6.303322,-0.014738,-3.528550,13.240254
147.000000,2.264061,9.610655,-6.128534,0.009127,-3.463004,7.909194
147.024994,2.535985,9.534539,-6.033896,0.005025,-3.519773,16.833696
147.049988,2.754605,9.332317,-5.837139,-0.006567,-3.454187,11.499382
147.074997,3.036956,9.206455,-5.757107,0.012520,-3.506701,14.813354
147.100006,3.215841,9.048054,-5.560470,-0.005942,-3.463004,9.176414
147.125000,3.470583,8.851354,-5.421762,-0.010200,-3.421394,12.548755
147.149979,3.677784,8.728244,-5.304760,0.004587,-3.423484,19.119011
147.174988,3.863106,8.518225,-5.134422,-0.002236,-3.397458,10.137753
147.199997,4.085689,8.398058,-5.025179,0.017546,-3.364685,13.589832
147.224991,4.299971,8.110781,-4.842420,-0.023653,-3.268360,17.227211
147.249985,4.477599,8.028799,-4.754972,0.013019,-3.268360,14.341435
147.274994,4.663311,7.767179,-4.555434,0.003633,-3.211745,14.725960
147.300003,4.808058,7.603314,-4.446191,-0.016422,-3.168047,14.988143
147.324997,5.006385,7.400268,-4.317734,0.012332,-3.071603,11.936621
147.349991,5.181281,7.192579,-4.175631,-0.004231,-3.027879,15.696875
147.375000,5.318769,7.024326,-4.031067,0.007824,-2.993259,19.620047
147.400009,5.448496,6.794916,-3.889052,-0.001273,-2.884016,9.132717
147.424988,5.624686,6.628215,-3.806302,-0.007151,-2.843789,16.712727
147.449982,5.764721,6.361825,-3.618151,0.003595,-2.743674,20.900017
147.474991,5.884785,6.254163,-3.517625,-0.004022,-2.731076,9.700780
147.500000,5.979007,5.964669,-3.375609,0.003030,-2.589060,25.693960
147.524994,6.133641,5.771553,-3.257430,-0.000261,-2.514123,6.121344
147.549988,6.242268,5.640381,-3.148120,0.000976,-2.492262,18.451479
147.574997,6.351799,5.358370,-3.015107,-0.004092,-2.359649,23.115822
147.600006,6.408469,5.199968,-2.862167,0.009505,-2.305028,6.423490
147.625000,6.587276,4.984523,-2.809260,-0.010336,-2.197125,24.004414
147.649979,6.601555,4.818034,-2.646911,0.005792,-2.154717,11.025149
147.674988,6.685673,4.549972,-2.534438,-0.006894,-2.031920,15.730995
147.699997,6.820179,4.462577,-2.447044,0.014223,-2.010072,20.756174
147.724991,6.841422,4.235751,-2.328297,-0.013131,-1.923851,16.396456
147.749985,6.940484,4.011666,-2.218987,0.008820,-1.770817,16.702524
147.774994,7.003160,3.823506,-2.086542,-0.005144,-1.726040,22.110788
147.800003,7.060172,3.719725,-2.042845,-0.003887,-1.704191,12.235219
147.824997,7.087710,3.492445,-1.891058,0.009499,-1.574060,17.620726
147.849991,7.171742,3.290222,-1.814541,-0.006854,-1.508474,12.548755
147.875000,7.218575,3.140737,-1.715115,0.003771,-1.409235,23.902374
147.900009,7.257833,3.020570,-1.627721,-0.003700,-1.376462,12.978071
147.924988,7.279689,2.778163,-1.542209,0.000350,-1.279705,25.069092
147.949982,7.339806,2.694484,-1.421026,0.003512,-1.235200,7.345613
147.974991,7.373562,2.496203,-1.376462,-0.001669,-1.125203,19.794836
148.000000,7.402922,2.348725,-1.278143,0.000436,-1.081506,20.319202
148.024994,7.436135,2.180729,-1.169614,-0.001485,-1.005649,14.122815
148.049988,7.427937,2.109678,-1.136821,0.000934,-0.961926,28.420525
148.074997,7.482635,1.857131,-1.048733,0.000156,-0.819323,7.472223
148.100006,7.499875,1.862593,-0.972263,0.000281,-0.906717,7.515920
148.125000,7.493011,1.628715,-0.874478,-0.001476,-0.732375,30.213205
148.149979,7.542021,1.547677,-0.853137,0.000983,-0.700010,15.575212
148.174988,7.552278,1.414697,-0.753777,0.000323,-0.666382,24.470438
148.199997,7.566104,1.310916,-0.699155,-0.000701,-0.600837,16.517546
148.224991,7.580117,1.196941,-0.666789,0.000618,-0.535618,7.564232
148.249985,7.555180,1.065770,-0.568411,-0.000020,-0.502825,26.671570
148.274994,7.595462,1.010498,-0.535291,-0.000222,-0.480669,7.603314
148.300003,7.601607,0.873944,-0.491594,0.000137,-0.349578,17.872158
148.324997,7.612226,0.836219,-0.426308,-0.000540,-0.426308,30.038309
148.349991,7.585155,0.655858,-0.371653,0.000383,-0.295136,7.607956
148.375000,7.618762,0.693693,-0.360502,0.000248,-0.327729,20.013323
148.400009,7.622091,0.513442,-0.284032,-0.000249,-0.218486,21.149448
148.424988,7.633454,0.481257,-0.262504,0.000126,-0.229691,7.612604
148.449982,7.600612,0.437239,-0.229550,-0.000361,-0.218619,22.561525
148.474991,7.661179,0.344116,-0.196637,0.000439,-0.131092,24.601528
148.500000,7.598706,0.327729,-0.163865,-0.000407,-0.185713,7.603314
148.524994,7.600894,0.180361,-0.109310,0.000440,-0.043724,27.720943
148.549988,7.673580,0.256878,-0.131172,-0.000394,-0.142103,7.695405
148.574997,7.599026,0.142016,-0.076470,0.000257,-0.054622,33.821640
148.600006,7.632887,0.131092,-0.076470,-0.000074,-0.065546,7.603314
148.625000,7.641189,0.060120,-0.010931,-0.000054,-0.043724,7.651680
148.649979,7.608852,0.082032,-0.076564,0.000075,0.000000,70.963470
148.674988,7.668583,0.032773,0.000000,-0.000018,-0.043697,-55.626545
148.699997,7.599715,0.038235,-0.021849,0.0000096,-0.010924,70.920570
148.724991,7.641411,0.000000,0.000000,-0.000021,-0.010931,-55.704231
148.749985,7.602692,0.005465,0.010931,0.000017,0.000000,70.920143
148.774994,3.835972,-0.005462,-0.010924,-0.00000035,0.010924,3.845354
148.800003,0.000087,0.000000,0.000000,0.000069,0.000000,20.013323
148.824997,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.963631
148.849991,0.0000000013,0.000000,0.000000,0.000000,0.000000,40.051079
148.875000,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.939247
148.900009,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
148.924988,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.031796
148.949982,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
148.974991,0.000000,0.000000,0.000000,-0.0000000013,0.000000,39.982948
149.000000,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.982948
149.024994,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.007355
149.049988,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
149.074997,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
149.100006,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.982948
149.125000,0.0000000013,-0.005465,0.000000,0.000000,0.000000,40.007355
149.149979,0.000000,0.005469,0.000000,-0.0000000013,0.000000,40.075546
149.174988,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.939247
149.199997,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
149.224991,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.051079
149.249985,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.963631
149.274994,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.026646
149.300003,0.0000000013,0.000000,0.000000,-0.0000000013,0.010924,39.982948
149.324997,0.000000,0.000000,0.000000,0.0000000013,-0.010931,39.963631
149.349991,-0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.051079
149.375000,0.0000000013,0.000000,0.000000,0.0000000013,0.000000,39.982948
149.400009,-0.0000000013,0.000000,0.000000,0.000000,0.000000,39.982948
149.424988,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,40.031796
149.449982,-0.0000000013,0.000000,0.000000,0.0000000013,0.000000,40.007355
149.474991,0.0000000013,0.000000,0.000000,-0.0000000013,0.000000,39.982948
149.500000,0.000000,0.000000,0.000000,0.0000000013,0.000000,39.982948
