Velocity
Time (Seconds),J1 (Degrees/Seconds),J2 (Degrees/Seconds),J3 (Degrees/Seconds),J4 (Degrees/Seconds),J5 (Degrees/Seconds),J6 (Degrees/Seconds)
82.650002,1.165640,12.962333,-10.933904,0.000052,-2.029386,-38.684551
82.675003,1.354768,12.924630,-10.970787,0.000034,-1.953571,-38.682915
82.700005,1.537271,12.843453,-10.971333,-0.000106,-1.871335,-38.438118
82.724998,1.716631,12.759784,-10.967645,0.000042,-1.792788,-38.289768
82.750000,1.893328,12.673963,-10.961225,-0.0000048,-1.712738,-38.113277
82.775002,2.066474,12.586195,-10.951526,0.000132,-1.634601,-37.908096
82.800003,2.236955,12.496821,-10.939505,-0.000086,-1.557556,-37.800453
82.825005,2.404500,12.404836,-10.923658,-0.000064,-1.481058,-37.570686
82.849998,2.568698,12.310972,-10.904533,0.000040,-1.406199,-37.468506
82.875000,2.730573,12.215349,-10.883496,0.000079,-1.332433,-37.243931
82.900002,2.889034,12.118514,-10.859318,-0.0000094,-1.258804,-37.117161
82.925003,3.044967,12.019562,-10.831450,-0.000046,-1.188316,-36.961704
82.950005,3.197758,11.918373,-10.800578,-0.000145,-1.117419,-36.808708
82.974998,3.347886,11.816842,-10.768340,0.000257,-1.048980,-36.627571
83.000000,3.495418,11.713570,-10.732140,0.000014,-0.981498,-36.510914
83.025002,3.639945,11.608163,-10.693071,-0.000046,-0.914836,-36.367207
83.050003,3.781807,11.500963,-10.650861,-0.000053,-0.850085,-36.193718
83.075005,3.921212,11.394514,-10.607421,-0.000069,-0.787248,-36.116402
83.099998,4.057816,11.284651,-10.560019,0.000141,-0.724683,-35.917233
83.125000,4.191551,11.174275,-10.510022,0.000166,-0.664168,-35.815052
83.150002,4.323373,11.063318,-10.457976,-0.000366,-0.605291,-35.682549
83.175003,4.451986,10.949698,-10.402378,0.000093,-0.547645,-35.554142
83.200005,4.578344,10.836377,-10.344459,-0.000029,-0.491910,-35.427917
83.224998,4.702312,10.721894,-10.284899,0.000069,-0.436859,-35.272736
83.250000,4.823821,10.605397,-10.221105,0.000000080,-0.384403,-35.182579
83.275002,4.942735,10.487849,-10.155535,-0.000153,-0.332220,-35.032314
83.300003,5.059702,10.370908,-10.088463,-0.000016,-0.282633,-34.977673
83.325005,5.173629,10.251756,-10.017428,0.000178,-0.234002,-34.801727
83.349998,5.285952,10.132146,-9.944756,0.000133,-0.187557,-34.719765
83.375000,5.395679,10.011098,-9.869487,0.000068,-0.141795,-34.609936
83.400002,5.503084,9.889606,-9.791213,-0.000387,-0.098355,-34.502838
83.425003,5.608200,9.766494,-9.710753,0.000422,-0.055734,-34.398472
83.450005,5.711370,9.643259,-9.628518,-0.000210,-0.014753,-34.293560
83.474998,5.812423,9.520169,-9.544370,-0.000020,0.024452,-34.161873
83.500000,5.911222,9.394322,-9.456261,-0.000093,0.061882,-34.094666
83.525002,6.007834,9.268778,-9.366921,-0.000137,0.097808,-33.997952
83.550003,6.102398,9.142289,-9.275260,0.000181,0.133052,-33.872822
83.575005,6.195050,9.015414,-9.181277,-0.000051,0.165837,-33.811077
83.599998,6.285584,8.887865,-9.085108,-0.000054,0.197529,-33.719826
83.625000,6.374172,8.758834,-8.987163,0.000021,0.228265,-33.632397
83.650002,6.460881,8.630081,-8.886622,0.000151,0.256542,-33.513279
83.675003,6.545541,8.500034,-8.783486,0.000017,0.283589,-33.491970
83.700005,6.628221,8.369415,-8.679531,0.000117,0.309817,-33.377769
83.724998,6.709227,8.238420,-8.572161,0.000052,0.333586,-33.266300
83.750000,6.788320,8.106589,-8.463424,-0.000111,0.357219,-33.217670
83.775002,6.865604,7.973836,-8.352365,-0.000061,0.378529,-33.108932
83.800003,6.941077,7.841467,-8.240350,0.000016,0.398883,-33.065220
83.825005,7.014605,7.708201,-8.125603,0.000264,0.417325,-33.023144
83.849998,7.086595,7.573433,-8.008123,-0.000365,0.434946,-32.887634
83.875000,7.156604,7.439212,-7.889688,0.000208,0.449973,-32.849384
83.900002,7.225179,7.303470,-7.769204,-0.000053,0.465955,-32.779991
83.925003,7.292013,7.168335,-7.647626,0.000120,0.479206,-32.682728
83.950005,7.357036,7.031782,-7.522770,0.000056,0.490954,-32.680542
83.974998,7.420523,6.895486,-7.397641,-0.000181,0.502429,-32.554321
84.000000,7.482370,6.757585,-7.268960,-0.000037,0.511035,-32.523724
84.025002,7.542476,6.619820,-7.139870,0.000161,0.520324,-32.494762
84.050003,7.601249,6.482601,-7.009550,-0.000055,0.526881,-32.342312
84.075005,7.658281,6.343299,-6.876361,0.0000032,0.533028,-32.378922
84.099998,7.713811,6.204629,-6.742353,0.00000028,0.537809,-32.292042
84.125000,7.767906,6.064508,-6.605886,-0.000128,0.540951,-32.237946
84.150002,7.820259,5.924694,-6.468872,0.000135,0.544503,-32.154346
84.175003,7.871110,5.783770,-6.329400,-0.000050,0.545596,-32.103527
84.200005,7.920868,5.643137,-6.188698,0.000199,0.545596,-32.116096
84.224998,7.968748,5.502367,-6.047723,-0.000291,0.545186,-32.006268
84.250000,8.015466,5.360606,-5.903879,0.000232,0.543546,-32.022114
84.275002,8.060443,5.217445,-5.757986,-0.000081,0.540678,-31.914469
84.300003,8.104361,5.076180,-5.612776,0.000068,0.536170,-31.902449
84.325005,8.146623,4.932507,-5.465107,0.000070,0.532482,-31.859282
84.349998,8.187485,4.789568,-5.316209,-0.000234,0.526471,-31.787155
84.375000,8.227099,4.646270,-5.165946,0.000103,0.520324,-31.810650
84.400002,8.265383,4.502102,-5.014588,-0.000081,0.512128,-31.709564
84.425003,8.302249,4.358361,-4.862411,0.000215,0.504341,-31.704100
84.450005,8.337595,4.212946,-4.707776,-0.000049,0.494642,-31.668583
84.474998,8.371814,4.068402,-4.553551,-0.000027,0.485217,-31.634705
84.500000,8.404718,3.923141,-4.397276,0.000171,0.474288,-31.570774
84.525002,8.436325,3.777675,-4.240864,-0.000106,0.463087,-31.569681
84.550003,8.466668,3.632021,-4.082677,-0.000055,0.450383,-31.539629
84.575005,8.495423,3.485582,-3.922714,0.000042,0.437269,-31.511215
84.599998,8.523256,3.339416,-3.763844,0.000071,0.424565,-31.483347
84.625000,8.549655,3.192977,-3.602925,-0.000114,0.409675,-31.425428
84.650002,8.574722,3.046401,-3.441323,0.000169,0.395195,-31.431984
84.675003,8.598866,2.898118,-3.277671,-0.000127,0.379485,-31.407396
84.700005,8.621321,2.751849,-3.114976,0.000006,0.362956,-31.385540
84.724998,8.642956,2.604693,-2.951598,0.000180,0.347247,-31.332537
84.750000,8.663011,2.455999,-2.785761,-0.000062,0.329488,-31.343466
84.775002,8.682015,2.308775,-2.621017,0.000034,0.312276,-31.324341
84.800003,8.699903,2.160184,-2.454633,-0.000022,0.294654,-31.275164
84.825005,8.716320,2.011935,-2.287840,0.000027,0.275940,-31.289917
84.849998,8.731833,1.864061,-2.120705,0.000013,0.256405,-31.305763
84.875000,8.745835,1.715300,-1.952956,-0.000037,0.237691,-31.229265
84.900002,8.758830,1.566265,-1.784660,0.000031,0.218429,-31.247843
84.925003,8.770698,1.418118,-1.616501,0.000118,0.198759,-31.235821
84.950005,8.781169,1.268400,-1.446634,-0.000081,0.177858,-31.225439
84.974998,8.790675,1.119570,-1.277450,0.000011,0.157641,-31.184458
85.000000,8.798782,0.971219,-1.108403,0.000051,0.137560,-31.207954
85.025002,8.805890,0.821194,-0.937648,0.000002,0.116250,-31.200851
85.050003,8.811723,0.672398,-0.767918,0.0000095,0.095759,-31.163694
85.075005,8.816346,0.522407,-0.596959,0.000039,0.074312,-31.221615
85.099998,8.819958,0.373680,-0.426614,-0.000034,0.052592,-31.155499
85.125000,8.822197,0.223825,-0.255859,0.000048,0.032648,-31.184458
85.150002,8.823516,0.074756,-0.085446,-0.0000019,0.010382,-31.183365
85.175003,8.823393,-0.074039,0.084763,0.0000019,-0.010382,-31.183365
85.200005,8.822216,-0.224918,0.256747,0.000017,-0.032238,-31.153313
85.224998,8.819991,-0.372962,0.426409,0.000020,-0.053549,-31.186644
85.250000,8.816353,-0.523056,0.597163,0.0000067,-0.073766,-31.190470
85.275002,8.811785,-0.672979,0.768533,0.0000086,-0.095896,-31.195387
85.300003,8.805804,-0.820579,0.937239,0.000030,-0.116660,-31.169704
85.325005,8.798893,-0.970638,1.107652,0.000044,-0.137287,-31.239100
85.349998,8.790530,-1.119844,1.277928,-0.000026,-0.157368,-31.216698
85.375000,8.781181,-1.268742,1.446634,-0.000013,-0.177995,-31.163149
85.400002,8.770689,-1.418050,1.616637,-0.000022,-0.198759,-31.236368
85.425003,8.758804,-1.566333,1.784455,0.000095,-0.218156,-31.279535
85.450005,8.745972,-1.715402,1.953024,-0.000026,-0.237554,-31.229265
85.474998,8.731671,-1.863685,2.120842,0.000073,-0.257225,-31.275709
85.500000,8.716354,-2.011832,2.287567,-0.000054,-0.275393,-31.290462
85.525002,8.699911,-2.161208,2.455317,0.0000075,-0.294245,-31.276257
85.550003,8.682007,-2.308467,2.620744,-0.000020,-0.312276,-31.324886
85.575005,8.663105,-2.455965,2.785761,0.000016,-0.329898,-31.344011
85.599998,8.642785,-2.604283,2.951051,0.000023,-0.346700,-31.364229
85.625000,8.621474,-2.752020,3.115659,0.000155,-0.363776,-31.354393
85.650002,8.598730,-2.898288,3.277671,-0.000126,-0.379349,-31.408489
85.675003,8.574739,-3.046435,3.441459,-0.000012,-0.395058,-31.463676
85.700005,8.549741,-3.193045,3.602788,0.000050,-0.409538,-31.394281
85.724998,8.523103,-3.340031,3.763981,0.000164,-0.424291,-31.515587
85.750000,8.495628,-3.485514,3.923261,0.00000035,-0.437815,-31.511761
85.775002,8.466515,-3.631885,4.082404,-0.000130,-0.450246,-31.540722
85.800003,8.436206,-3.777692,4.241001,-0.000051,-0.463087,-31.540174
85.825005,8.404770,-3.923227,4.397276,0.000175,-0.474288,-31.603012
85.849998,8.371831,-4.068539,4.553824,0.000018,-0.485353,-31.604105
85.875000,8.337697,-4.213083,4.707640,0.000013,-0.494642,-31.700821
85.900002,8.302197,-4.357831,4.862002,-0.000085,-0.504068,-31.705193
85.925003,8.265161,-4.502409,5.014862,0.000143,-0.512401,-31.711203
85.950005,8.227202,-4.645963,5.166082,-0.000083,-0.520051,-31.780598
85.974998,8.187502,-4.789431,5.315800,-0.000040,-0.526334,-31.788248
86.000000,8.146759,-4.933480,5.465518,0.000014,-0.532208,-31.892067
86.025002,8.104122,-5.075223,5.612230,0.000158,-0.536853,-31.840704
86.050003,8.060614,-5.218572,5.758806,0.000015,-0.540405,-31.978399
86.075005,8.015329,-5.360111,5.903606,-0.000042,-0.543546,-31.992060
86.099998,7.968713,-5.502076,6.047313,0.000022,-0.545049,-32.007359
86.125000,7.920765,-5.643307,6.188835,-0.000291,-0.545322,-32.055443
86.150002,7.871281,-5.783838,6.329536,0.000331,-0.545732,-32.168007
86.175003,7.820259,-5.924592,6.468736,-0.000032,-0.544093,-32.155983
86.200005,7.767769,-6.065089,6.606432,-0.000068,-0.541224,-32.271278
86.224998,7.713743,-6.204066,6.741807,-0.000166,-0.537673,-32.262535
86.250000,7.658281,-6.343692,6.876908,0.000431,-0.533848,-32.318272
86.275002,7.601215,-6.482123,7.009140,-0.000387,-0.527017,-32.437389
86.300003,7.542544,-6.620092,7.140007,-0.000074,-0.519641,-32.434109
86.325005,7.482302,-6.757823,7.269644,0.000337,-0.511854,-32.525360
86.349998,7.420591,-6.895383,7.397232,-0.000216,-0.501746,-32.587105
86.375000,7.357002,-7.032311,7.523317,-0.000042,-0.491091,-32.619343
86.400002,7.291978,-7.168283,7.647490,0.000195,-0.479206,-32.746658
86.425003,7.224940,-7.303607,7.768794,-0.00000019,-0.465136,-32.751575
86.450005,7.156741,-7.439254,7.890234,0.000200,-0.451066,-32.819878
86.474998,7.086424,-7.573322,8.007987,-0.000092,-0.434673,-32.921513
86.500000,7.014775,-7.707587,8.125056,0.000030,-0.417188,-33.024239
86.525002,6.941009,-7.842193,8.240487,-0.000243,-0.398473,-33.066311
86.550003,6.865535,-7.973725,8.352502,0.000190,-0.378529,-33.111118
86.575005,6.788184,-8.106794,8.463561,0.000227,-0.357219,-33.188164
86.599998,6.709261,-8.238105,8.572297,-0.000327,-0.333860,-33.298538
86.625000,6.628426,-8.370064,8.679667,-0.000193,-0.309544,-33.378315
86.650002,6.545439,-8.499795,8.783624,0.000406,-0.283999,-33.431316
86.675003,6.460778,-8.629931,8.886486,-0.000207,-0.256542,-33.577755
86.700005,6.374069,-8.758497,8.986071,0.000399,-0.227855,-33.602890
86.724998,6.285516,-8.887827,9.085654,-0.000228,-0.197392,-33.753155
86.750000,6.195220,-9.015649,9.181824,-0.000118,-0.165974,-33.781570
86.775002,6.102364,-9.142470,9.275260,0.000158,-0.133325,-33.874458
86.800003,6.007766,-9.269114,9.367058,0.000241,-0.097808,-34.030735
86.825005,5.910983,-9.394337,9.456397,-0.000399,-0.062018,-34.065704
86.849998,5.812320,-9.519399,9.543550,0.000086,-0.024452,-34.195751
86.875000,5.711643,-9.644014,9.628791,-0.000032,0.015436,-34.295200
86.900002,5.608064,-9.766289,9.711026,-0.000015,0.055461,-34.400112
86.925003,5.503015,-9.889807,9.791349,0.000197,0.098218,-34.473331
86.950005,5.395679,-10.011436,9.869487,-0.000464,0.141795,-34.611027
86.974998,5.285678,-10.131237,9.944345,0.000178,0.186737,-34.722496
87.000000,5.173937,-10.251725,10.017566,0.000163,0.234685,-34.833965
87.025002,5.059429,-10.371078,10.088326,0.000163,0.282633,-34.917019
87.050003,4.942872,-10.488187,10.155808,-0.000265,0.332220,-35.064552
87.075005,4.823753,-10.605516,10.221242,-0.0000060,0.384676,-35.153072
87.099998,4.702244,-10.721553,10.284490,0.000081,0.436996,-35.304974
87.125000,4.578413,-10.836565,10.344595,0.000078,0.491774,-35.460155
87.150002,4.451917,-10.950040,10.402514,-0.000241,0.547235,-35.491848
87.175003,4.323100,-11.062405,10.457293,0.000117,0.605291,-35.715878
87.200005,4.191892,-11.175393,10.510841,-0.000059,0.664851,-35.815327
87.224998,4.057679,-11.285027,10.560156,0.00000072,0.724820,-35.918053
87.250000,3.920938,-11.393405,10.606601,0.000058,0.786974,-36.087440
87.275002,3.781876,-11.501475,10.651134,0.000059,0.850222,-36.194538
87.300003,3.639876,-11.607839,10.692798,0.000102,0.915245,-36.398899
87.325005,3.495281,-11.713570,10.732413,-0.000095,0.980679,-36.480862
87.349998,3.347886,-11.816586,10.768203,-0.000089,1.048844,-36.690685
87.375000,3.197826,-11.919449,10.801398,0.000012,1.118102,-36.778111
87.400002,3.044830,-12.019032,10.831041,0.000010,1.188043,-36.961704
87.425003,2.888965,-12.118310,10.859181,0.000079,1.259214,-37.087379
87.450005,2.730368,-12.215657,10.883496,-0.000153,1.331750,-37.276440
87.474998,2.568834,-12.310886,10.904943,0.000310,1.406473,-37.439274
87.500000,2.404295,-12.404819,10.923385,-0.000195,1.481058,-37.571507
87.525002,2.237024,-12.496446,10.939095,0.000075,1.557556,-37.802094
87.550003,2.066610,-12.586809,10.952209,-0.000026,1.634601,-37.910282
87.575005,1.893124,-12.673963,10.961088,0.000044,1.712738,-38.114643
87.599998,1.716768,-12.760057,10.967917,-0.000135,1.791832,-38.290588
87.625000,1.537066,-12.842600,10.970377,0.000158,1.872701,-38.470905
87.650002,1.354563,-12.924630,10.971743,-0.000121,1.952205,-38.621716
87.675003,1.165708,-12.962436,10.933630,0.000088,2.029659,-38.715698
87.700005,0.972551,-12.957108,10.859591,0.000012,2.097414,-38.624992
87.724998,0.779803,-12.946214,10.781590,-0.000059,2.164077,-38.627178
87.750000,0.587669,-12.932178,10.701267,0.000027,2.231150,-38.501503
87.775002,0.396151,-12.914419,10.617666,-0.000011,2.296993,-38.532104
87.800003,0.205520,-12.892256,10.531606,0.000023,2.360377,-38.367085
87.825005,0.015778,-12.866950,10.442949,0.0000035,2.424171,-38.361622
87.849998,-0.173623,-12.836418,10.351835,0.0000064,2.484550,-38.355064
87.875000,-0.361590,-12.803736,10.258671,-0.000015,2.545338,-38.212997
87.900002,-0.548601,-12.765931,10.162092,-0.0000098,2.604215,-38.134312
87.925003,-0.734314,-12.725224,10.064557,0.0000099,2.660359,-38.119015
87.950005,-0.919139,-12.679802,9.963743,-0.000029,2.715956,-38.035957
87.974998,-1.102529,-12.630523,9.861017,0.000041,2.769778,-38.015194
88.000000,-1.284485,-12.578101,9.757062,-0.000019,2.820868,-37.925583
88.025002,-1.464529,-12.522127,9.650374,0.000025,2.872095,-37.796627
88.050003,-1.643753,-12.461031,9.542321,0.000030,2.918403,-37.768215
88.075005,-1.820997,-12.397511,9.431945,-0.000070,2.965941,-37.701553
88.099998,-1.996055,-12.329926,9.321296,-0.000035,3.008562,-37.630516
88.125000,-2.169883,-12.259370,9.208052,0.000140,3.050909,-37.523422
88.150002,-2.341526,-12.183282,9.092758,-0.000126,3.090661,-37.516865
88.175003,-2.511187,-12.105691,8.977601,-0.000095,3.128363,-37.364960
88.200005,-2.678800,-12.023251,8.860122,-0.000013,3.162924,-37.316875
88.224998,-2.844159,-11.937326,8.741549,0.000011,3.196119,-37.227264
88.250000,-3.006854,-11.849012,8.622021,-0.0000087,3.226991,-37.134373
88.275002,-3.167978,-11.755575,8.501400,0.000175,3.253766,-37.038204
88.300003,-3.325961,-11.660499,8.379686,-0.000042,3.280813,-36.935478
88.325005,-3.481757,-11.561666,8.257699,-0.000087,3.304036,-36.829472
88.349998,-3.634959,-11.458667,8.133936,0.000257,3.324936,-36.756252
88.375000,-3.785086,-11.354165,8.010992,-0.000202,3.343104,-36.678661
88.400002,-3.932960,-11.245292,7.885863,0.000119,3.359224,-36.596699
88.425003,-4.077487,-11.133208,7.760871,-0.000143,3.372747,-36.433868
88.450005,-4.219349,-11.019623,7.635605,-0.000304,3.384222,-36.342072
88.474998,-4.358480,-10.902211,7.509383,0.000699,3.392009,-36.246994
88.500000,-4.493650,-10.781454,7.383298,-0.000448,3.399112,-36.106018
88.525002,-4.626565,-10.658169,7.256393,0.000197,3.401571,-36.001106
88.550003,-4.755793,-10.534064,7.130445,-0.000255,3.403757,-35.888546
88.575005,-4.881878,-10.404905,7.002993,-0.000079,3.401844,-35.732273
88.599998,-5.004514,-10.274586,6.876771,-0.00000090,3.397609,-35.609875
88.625000,-5.124042,-10.141055,6.749593,-0.000026,3.391599,-35.483105
88.650002,-5.239848,-10.007047,6.623371,0.000236,3.383812,-35.392403
88.675003,-5.352136,-9.869828,6.497286,0.000010,3.372474,-35.212086
88.700005,-5.460702,-9.729400,6.370518,-0.000288,3.358950,-35.110451
88.724998,-5.566126,-9.589518,6.245389,0.000491,3.343787,-34.919205
88.750000,-5.667384,-9.445537,6.119576,-0.000092,3.326439,-34.848171
88.775002,-5.765124,-9.301215,5.994994,-0.000398,3.306358,-34.600098
88.800003,-5.859039,-9.154844,5.870411,0.000215,3.284092,-34.476608
88.825005,-5.949436,-9.005810,5.746101,-0.000081,3.259913,-34.347656
88.849998,-6.035941,-8.857321,5.623431,-0.000214,3.233821,-34.168430
88.875000,-6.118279,-8.706988,5.501034,0.000131,3.205954,-33.936752
88.900002,-6.197338,-8.555222,5.379457,0.000248,3.175628,-33.836212
88.925003,-6.271924,-8.401815,5.257880,0.000217,3.143936,-33.683216
88.950005,-6.342924,-8.248547,5.138078,-0.0000048,3.110195,-33.431866
88.974998,-6.409859,-8.093774,5.018823,-0.000398,3.075224,-33.312744
89.000000,-6.473141,-7.939207,4.900524,-0.000131,3.038615,-33.096367
89.025002,-6.532257,-7.783206,4.783455,0.000530,2.999546,-32.872334
89.050003,-6.587649,-7.626248,4.667068,-0.000241,2.959658,-32.736824
89.075005,-6.638842,-7.470520,4.552321,0.000101,2.918130,-32.498589
89.099998,-6.686311,-7.313152,4.437984,-0.000027,2.874690,-32.301876
89.125000,-6.729785,-7.157082,4.325422,-0.000407,2.832343,-32.099705
89.150002,-6.769606,-7.000329,4.213817,-0.000088,2.785897,-31.892067
89.175003,-6.805327,-6.842757,4.103441,0.000123,2.739999,-31.728142
89.200005,-6.837156,-6.687165,3.994295,0.000165,2.692461,-31.456026
89.224998,-6.865263,-6.530822,3.886651,0.000210,2.644103,-31.280081
89.250000,-6.889714,-6.375913,3.780920,-0.000339,2.594925,-30.993759
89.275002,-6.910342,-6.220527,3.675188,0.000247,2.545748,-30.753338
89.300003,-6.926905,-6.066779,3.572189,0.000019,2.494658,-30.558813
89.325005,-6.940360,-5.912758,3.469736,-0.000069,2.443022,-30.306370
89.349998,-6.949479,-5.760513,3.368922,0.000254,2.391932,-30.045183
89.375000,-6.955557,-5.608747,3.269748,-0.000478,2.338384,-29.888908
89.400002,-6.957914,-5.459917,3.173306,0.000154,2.286747,-29.506418
89.425003,-6.956821,-5.308833,3.075771,-0.000171,2.233199,-29.392763
89.450005,-6.951835,-5.161438,2.981787,-0.000037,2.179650,-29.051800
89.474998,-6.944185,-5.015476,2.888897,0.000400,2.126648,-28.872576
89.500000,-6.932642,-4.870540,2.797372,-0.000038,2.073372,-28.515221
89.525002,-6.917752,-4.726354,2.707487,-0.000525,2.018184,-28.267149
89.550003,-6.900335,-4.584628,2.619241,0.000613,1.966002,-28.073717
89.575005,-6.879128,-4.445429,2.533180,-0.000283,1.912180,-27.694506
89.599998,-6.854846,-4.306503,2.447393,0.000101,1.858631,-27.550251
89.625000,-6.827662,-4.169353,2.364612,-0.000090,1.805356,-27.218031
89.650002,-6.797336,-4.035412,2.282923,-0.000098,1.752080,-26.878160
89.675003,-6.764619,-3.902770,2.202873,0.000067,1.699898,-26.594025
89.700005,-6.728761,-3.772109,2.124735,0.000164,1.647988,-26.367809
89.724998,-6.689965,-3.644521,2.047964,-0.000109,1.596079,-26.072744
89.750000,-6.648967,-3.517479,1.972559,-0.000082,1.544989,-25.836693
89.775002,-6.604452,-3.393170,1.899612,-0.000093,1.493353,-25.462946
89.800003,-6.558348,-3.272002,1.827759,-0.000145,1.444175,-25.149303
89.825005,-6.509427,-3.151244,1.757818,0.000147,1.393632,-24.896860
89.849998,-6.458388,-3.034585,1.688969,0.000192,1.346094,-24.641138
89.875000,-6.404156,-2.919223,1.622307,-0.000451,1.296097,-24.167942
89.900002,-6.348678,-2.807208,1.557556,0.000420,1.249925,-23.971231
89.925003,-6.290451,-2.696559,1.493626,-0.000142,1.203206,-23.771244
89.950005,-6.230499,-2.589598,1.432427,-0.000110,1.157034,-23.275099
89.974998,-6.167900,-2.483593,1.371502,0.000056,1.112228,-23.065275
90.000000,-6.103970,-2.380458,1.313309,0.000037,1.067149,-22.777861
90.025002,-6.037870,-2.280327,1.255935,0.000012,1.024255,-22.331987
90.050003,-5.969824,-2.183202,1.200474,-0.000101,0.982728,-22.109049
90.075005,-5.900567,-2.086759,1.146652,0.000012,0.939834,-21.805243
90.099998,-5.829088,-1.993732,1.094196,0.000042,0.899946,-21.495972
90.125000,-5.756108,-1.903984,1.043653,0.000067,0.860331,-21.018404
90.150002,-5.681488,-1.815328,0.994202,-0.000018,0.821262,-20.942999
90.175003,-5.605382,-1.730907,0.946391,-0.000208,0.783832,-20.367079
90.200005,-5.528423,-1.647032,0.900492,0.000141,0.746949,-20.119005
90.224998,-5.449483,-1.566982,0.855140,0.000036,0.711433,-19.867655
90.250000,-5.369365,-1.488845,0.812246,-0.000231,0.677008,-19.435987
90.275002,-5.288052,-1.413303,0.770445,0.000201,0.643131,-19.265505
90.300003,-5.205927,-1.339810,0.729737,-0.000011,0.610072,-18.819630
90.325005,-5.122258,-1.269459,0.690669,-0.000083,0.578654,-18.457903
90.349998,-5.037538,-1.200884,0.653239,0.000057,0.547781,-18.183603
90.375000,-4.951767,-1.134768,0.616629,-0.000085,0.518002,-17.906025
90.400002,-4.865520,-1.071793,0.582205,0.000019,0.489315,-17.427364
90.425003,-4.777948,-1.009912,0.548054,0.000036,0.461994,-17.138857
90.450005,-4.689531,-0.950626,0.515816,0.0000096,0.434400,-16.845980
90.474998,-4.600261,-0.893935,0.484670,-0.000013,0.409538,-16.443817
90.500000,-4.510665,-0.839703,0.455164,-0.000040,0.384949,-16.140011
90.525002,-4.419508,-0.787248,0.425931,-0.000046,0.360907,-15.721457
90.550003,-4.328590,-0.737114,0.399156,0.0000085,0.338231,-15.519282
90.575005,-4.236971,-0.689030,0.373202,-0.000052,0.315555,-15.201269
90.599998,-4.143910,-0.642857,0.347520,0.000012,0.295337,-14.641740
90.625000,-4.051250,-0.598598,0.324024,0.000063,0.274574,-14.428638
90.650002,-3.957531,-0.556934,0.301348,0.000045,0.255722,-14.214443
90.675003,-3.863360,-0.517319,0.279218,-0.000076,0.238237,-13.618851
90.700005,-3.768779,-0.478660,0.258728,-0.000075,0.219659,-13.394821
90.724998,-3.674211,-0.442869,0.239057,0.000051,0.204086,-13.037465
90.750000,-3.578840,-0.408172,0.220752,-0.000049,0.187420,-12.670275
90.775002,-3.483089,-0.376070,0.202993,0.000023,0.172940,-12.294341
90.800003,-3.387044,-0.346017,0.186601,0.0000083,0.159553,-12.055011
90.825005,-3.291016,-0.315555,0.170482,-0.000013,0.145073,-11.813496
90.849998,-3.194505,-0.288371,0.155728,0.000015,0.132779,-11.263802
90.875000,-3.097559,-0.263919,0.142068,0.00000068,0.121577,-11.010265
90.900002,-3.000447,-0.238237,0.128681,-0.000047,0.109556,-10.423415
90.925003,-2.903168,-0.215971,0.116386,0.000038,0.099721,-10.326154
90.950005,-2.806042,-0.195617,0.105458,-0.000018,0.089885,-10.058410
90.974998,-2.708358,-0.174853,0.094530,-0.000016,0.080596,-9.422382
91.000000,-2.610584,-0.156411,0.084148,0.000016,0.072127,-9.508717
91.025002,-2.513006,-0.140155,0.075405,0.000014,0.065023,-8.642102
91.050003,-2.414978,-0.123353,0.066663,-0.000016,0.056554,-8.544840
91.075005,-2.316766,-0.109283,0.059013,-0.000028,0.050270,-8.446486
91.099998,-2.218475,-0.095486,0.051636,0.000016,0.043713,-7.467309
91.125000,-2.120095,-0.084285,0.045079,0.0000024,0.039342,-7.602820
91.150002,-2.022026,-0.072673,0.039342,-0.0000056,0.033058,-7.270600
91.175003,-1.923595,-0.062018,0.033331,-0.0000018,0.028960,-6.671729
91.200005,-1.825029,-0.054095,0.029233,-0.000014,0.024589,-6.573374
91.224998,-1.726410,-0.044669,0.024315,0.0000085,0.020491,-5.913305
91.250000,-1.628214,-0.037566,0.020217,-0.0000054,0.017485,-5.814950
91.275002,-1.529545,-0.031829,0.016939,-0.0000048,0.014753,-5.406231
91.300003,-1.430820,-0.025272,0.013660,0.0000042,0.011748,-4.970192
91.325005,-1.332073,-0.021447,0.011475,-0.0000044,0.009562,-4.496996
91.349998,-1.233785,-0.016256,0.008743,-0.0000033,0.007650,-4.398642
91.375000,-1.134605,-0.012841,0.006830,0.0000015,0.006011,-4.300287
91.400002,-1.036254,-0.009426,0.005191,-0.0000057,0.004098,-3.777914
91.425003,-0.937862,-0.007377,0.003825,-0.0000012,0.003552,-3.175765
91.450005,-0.838665,-0.004918,0.002732,0.0000023,0.002459,-3.076317
91.474998,-0.740347,-0.003688,0.002186,-0.00000031,0.001639,-0.739846
91.500000,-0.641522,-0.002732,0.001093,-0.0000019,0.001366,-3.806328
91.525002,-0.542744,-0.000820,0.000820,0.000000037,0.000273,-0.543137
91.550003,-0.444376,-0.000956,0.000273,-0.0000018,0.000546,-2.682898
91.575005,-0.345134,-0.000273,0.000000,-0.00000048,0.000000,-1.927753
91.599998,-0.246771,-0.000410,0.000273,-0.00000012,0.000000,-0.246980
91.625000,-0.147987,0.000137,0.000273,-0.0000000028,-0.000273,-0.147532
91.650002,-0.049622,-0.000137,-0.000273,0.0000000064,0.000273,-0.049177
91.675003,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
