Position
Time (Seconds),J1 (Degrees),J2 (Degrees),J3 (Degrees),J4 (Degrees),J5 (Degrees),J6 (Degrees)
38.725002,-0.00000047,-29.999987,60.000004,-0.0000083,60.000008,-68.436028
38.750000,-0.00000047,-29.999987,60.000004,-0.0000082,60.000008,-66.598709
38.775002,-0.00000046,-29.999987,60.000004,-0.000008,60.000008,-64.786400
38.800003,-0.00000046,-29.999987,60.000004,-0.0000080,60.000008,-62.999092
38.825001,-0.00000045,-29.999987,60.000004,-0.0000079,60.000008,-61.236778
38.850002,-0.00000044,-29.999987,60.000004,-0.0000078,60.000008,-59.499466
38.875000,-0.00000044,-29.999987,60.000004,-0.0000076,60.000008,-57.787159
38.900002,-0.00000043,-29.999987,60.000004,-0.0000075,60.000008,-56.099846
38.925003,-0.00000042,-29.999987,60.000004,-0.0000074,60.000008,-54.437534
38.950001,-0.00000042,-29.999987,60.000004,-0.0000073,60.000008,-52.800224
38.975002,-0.00000041,-29.999987,60.000004,-0.0000072,60.000008,-51.187916
39.000000,-0.0000004,-29.999987,60.000004,-0.000007,60.000008,-49.600601
39.025002,-0.00000040,-29.999987,60.000004,-0.0000070,60.000008,-48.038288
39.050003,-0.00000039,-29.999990,60.000004,-0.0000069,60.000008,-46.500980
39.075001,-0.00000038,-29.999990,60.000004,-0.0000067,60.000008,-44.988667
39.100002,-0.00000038,-29.999990,60.000004,-0.0000066,60.000008,-43.501354
39.125000,-0.00000037,-29.999990,60.000004,-0.0000065,60.000008,-42.039047
39.150002,-0.00000037,-29.999990,60.000004,-0.0000064,60.000008,-40.601734
39.175003,-0.00000036,-29.999990,60.000004,-0.0000063,60.000008,-39.189423
39.200001,-0.00000035,-29.999990,60.000004,-0.0000062,60.000004,-37.802113
39.225002,-0.00000035,-29.999990,60.000004,-0.000006,60.000004,-36.439800
39.250000,-0.00000034,-29.999990,60.000004,-0.0000060,60.000004,-35.102489
39.275002,-0.00000033,-29.999990,60.000004,-0.0000058,60.000004,-33.790180
39.300003,-0.00000033,-29.999990,60.000004,-0.0000057,60.000004,-32.502869
39.325001,-0.00000032,-29.999990,60.000004,-0.0000056,60.000004,-31.240559
39.350002,-0.00000031,-29.999990,60.000004,-0.0000055,60.000004,-30.003246
39.375000,-0.0000003,-29.999990,60.000004,-0.0000054,60.000004,-28.790936
39.400002,-0.0000003,-29.999990,60.000004,-0.0000053,60.000004,-27.603622
39.425003,-0.00000029,-29.999990,60.000004,-0.0000052,60.000004,-26.441313
39.450001,-0.00000029,-29.999990,60.000004,-0.000005,60.000004,-25.304003
39.475002,-0.00000028,-29.999990,60.000004,-0.0000049,60.000004,-24.191690
39.500000,-0.00000028,-29.999990,60.000004,-0.0000048,60.000004,-23.104380
39.525002,-0.00000027,-29.999994,60.000004,-0.0000047,60.000004,-22.042067
39.550003,-0.00000026,-29.999994,60.000004,-0.0000046,60.000004,-21.004757
39.575001,-0.00000026,-29.999994,60.000004,-0.0000045,60.000004,-19.992445
39.600002,-0.00000025,-29.999994,60.000004,-0.0000044,60.000004,-19.005135
39.625000,-0.00000024,-29.999994,60.000004,-0.0000043,60.000004,-18.042822
39.650002,-0.00000024,-29.999994,60.000004,-0.0000042,60.000004,-17.105513
39.675003,-0.00000023,-29.999994,60.000004,-0.000004,60.000004,-16.193201
39.700001,-0.00000022,-29.999994,60.000004,-0.0000039,60.000004,-15.305891
39.725002,-0.00000022,-29.999994,60.000004,-0.0000038,60.000004,-14.443580
39.750000,-0.00000021,-29.999994,60.000004,-0.0000037,60.000004,-13.606267
39.775002,-0.0000002,-29.999994,60.000004,-0.0000036,60.000004,-12.793956
39.800003,-0.00000020,-29.999994,60.000004,-0.0000035,60.000004,-12.006645
39.825001,-0.00000019,-29.999994,60.000004,-0.0000034,60.000004,-11.244334
39.850002,-0.00000019,-29.999994,60.000004,-0.0000033,60.000004,-10.507023
39.875000,-0.00000018,-29.999994,60.000004,-0.0000031,60.000004,-9.794712
39.900002,-0.00000017,-29.999994,60.000004,-0.000003,60.000004,-9.107401
39.925003,-0.00000017,-29.999994,60.000004,-0.0000029,60.000004,-8.445089
39.950001,-0.00000016,-29.999994,60.000004,-0.0000028,60.000004,-7.807779
39.975002,-0.00000015,-29.999994,60.000004,-0.0000027,60.000004,-7.195468
40.000000,-0.00000015,-29.999998,60.000004,-0.0000026,60.000004,-6.608157
40.025002,-0.00000014,-29.999998,60.000004,-0.0000025,60.000004,-6.045846
40.050003,-0.00000013,-29.999998,60.000004,-0.0000024,60.000004,-5.508534
40.075001,-0.00000013,-29.999998,60.000004,-0.0000022,60.000004,-4.996223
40.100002,-0.00000012,-29.999998,60.000004,-0.0000021,60.000004,-4.508912
40.125000,-0.00000012,-29.999998,60.000004,-0.000002,60.000004,-4.046601
40.150002,-0.0000001,-29.999998,60.000004,-0.0000019,60.000004,-3.609290
40.175003,-0.0000001,-29.999998,60.000004,-0.0000018,60.000004,-3.196979
40.200001,-0.000000096,-29.999998,60.000004,-0.0000017,60.000004,-2.809668
40.225002,-0.000000090,-29.999998,60.000004,-0.0000016,60.000004,-2.447356
40.250000,-0.000000083,-29.999998,60.000004,-0.0000015,60.000004,-2.110045
40.275002,-0.000000077,-29.999998,60.000004,-0.0000013,60.000004,-1.797734
40.300003,-0.00000007,-29.999998,60.000004,-0.0000012,60.000004,-1.510423
40.325001,-0.000000064,-29.999998,60.000004,-0.0000011,60.000004,-1.248112
40.350002,-0.000000058,-29.999998,60.000004,-0.000001,60.000004,-1.010801
40.375000,-0.000000051,-29.999998,60.000004,-0.00000090,60.000004,-0.798490
40.400002,-0.000000045,-29.999998,60.000004,-0.00000079,60.000004,-0.611179
40.425003,-0.000000038,-29.999998,60.000004,-0.00000067,60.000004,-0.448867
40.450001,-0.000000032,-29.999998,60.000004,-0.00000056,60.000004,-0.311556
40.475002,-0.000000026,-30.000002,60.000004,-0.00000045,60.000004,-0.199245
40.500000,-0.000000019,-30.000002,60.000004,-0.00000034,60.000004,-0.111934
40.525002,-0.000000013,-30.000002,60.000004,-0.00000022,60.000004,-0.049623
40.550003,-0.0000000064,-30.000002,60.000004,-0.00000011,60.000004,-0.012312
40.575001,0.0000016,-29.999968,60.000004,0.000000000000,59.999969,0.0000016
40.600002,-0.000474,-29.999968,60.000004,-0.000000000045,59.999969,-0.000474
40.625000,-0.001874,-29.999968,60.000004,-0.00000000018,59.999969,-0.001874
40.650002,-0.004205,-29.999971,60.000004,-0.0000072,59.999962,-0.043767
40.675003,-0.007471,-29.999968,60.000004,-0.0000072,59.999962,-0.047033
40.700001,-0.011672,-29.999956,60.000004,-0.000010,59.999947,-0.119763
40.725002,-0.016805,-29.999950,59.999989,-0.000010,59.999954,-0.124896
40.750000,-0.022873,-29.999937,59.999981,-0.000010,59.999947,-0.186919
40.775002,-0.029872,-29.999916,59.999973,-0.000010,59.999935,-0.262449
40.800003,-0.037806,-29.999872,59.999954,-0.000010,59.999912,-0.326337
40.825001,-0.046672,-29.999804,59.999920,-0.000010,59.999886,-0.391158
40.850002,-0.056473,-29.999725,59.999874,-0.000010,59.999851,-0.456914
40.875000,-0.067206,-29.999643,59.999825,-0.000010,59.999809,-0.546779
40.900002,-0.078874,-29.999510,59.999756,-0.000010,59.999744,-0.626978
40.925003,-0.091472,-29.999338,59.999668,-0.000010,59.999668,-0.718708
40.950001,-0.105004,-29.999144,59.999557,-0.000010,59.999580,-0.829157
40.975002,-0.119470,-29.998896,59.999428,-0.000010,59.999462,-0.948305
41.000000,-0.134867,-29.998602,59.999271,-0.000010,59.999325,-1.060619
41.025002,-0.151199,-29.998245,59.999081,-0.000010,59.999161,-1.181633
41.050003,-0.168460,-29.997839,59.998856,-0.000010,59.998985,-1.317593
41.075001,-0.186656,-29.997355,59.998589,-0.000010,59.998760,-1.460908
41.100002,-0.205781,-29.996780,59.998287,-0.000010,59.998493,-1.605153
41.125000,-0.225841,-29.996140,59.997932,-0.000010,59.998199,-1.762273
41.150002,-0.246828,-29.995384,59.997528,-0.000010,59.997852,-1.920321
41.175003,-0.268749,-29.994526,59.997070,-0.000010,59.997456,-2.095481
41.200001,-0.291596,-29.993553,59.996548,-0.000010,59.997009,-2.266373
41.225002,-0.315376,-29.992464,59.995960,-0.0000099,59.996490,-2.453287
41.250000,-0.340083,-29.991249,59.995304,-0.000010,59.995937,-2.641130
41.275002,-0.365717,-29.989882,59.994564,-0.000010,59.995312,-2.839228
41.300003,-0.392280,-29.988346,59.993740,-0.0000100,59.994598,-3.042736
41.325001,-0.419768,-29.986666,59.992844,-0.000011,59.993828,-3.255806
41.350002,-0.448180,-29.984804,59.991833,-0.000010,59.992966,-3.473972
41.375000,-0.477518,-29.982758,59.990726,-0.0000098,59.992023,-3.701141
41.400002,-0.507777,-29.980501,59.989517,-0.000011,59.990986,-3.936993
41.425003,-0.538958,-29.978043,59.988186,-0.000010,59.989853,-4.181245
41.450001,-0.571057,-29.975334,59.986732,-0.0000097,59.988594,-4.426416
41.475002,-0.604076,-29.972410,59.985146,-0.000010,59.987259,-4.679730
41.500000,-0.638008,-29.969225,59.983433,-0.0000094,59.985790,-4.940955
41.525002,-0.672856,-29.965757,59.981552,-0.0000095,59.984196,-5.213202
41.550003,-0.708616,-29.962015,59.979538,-0.000010,59.982468,-5.486360
41.575001,-0.745285,-29.957979,59.977360,-0.0000097,59.980606,-5.770121
41.600002,-0.782862,-29.953613,59.975018,-0.0000100,59.978596,-6.061045
41.625000,-0.821342,-29.948938,59.972485,-0.0000091,59.976444,-6.361979
41.650002,-0.860724,-29.943909,59.969772,-0.0000089,59.974129,-6.663814
41.675003,-0.901003,-29.938513,59.966862,-0.0000095,59.971649,-6.978216
41.700001,-0.942178,-29.932747,59.963753,-0.0000098,59.968994,-7.296354
41.725002,-0.984242,-29.926577,59.960423,-0.000010,59.966145,-7.620979
41.750000,-1.027196,-29.919996,59.956871,-0.0000097,59.963120,-7.957367
41.775002,-1.071032,-29.912991,59.953087,-0.0000094,59.959904,-8.297291
41.800003,-1.115747,-29.905533,59.949055,-0.000011,59.956474,-8.645923
41.825001,-1.161335,-29.897602,59.944775,-0.0000097,59.952831,-9.000537
41.850002,-1.207793,-29.889198,59.940239,-0.000010,59.948952,-9.363529
41.875000,-1.255116,-29.880285,59.935417,-0.0000093,59.944862,-9.732295
41.900002,-1.303295,-29.870850,59.930321,-0.000011,59.940533,-10.109139
41.925003,-1.352327,-29.860861,59.924927,-0.0000093,59.935928,-10.491565
41.950001,-1.402206,-29.850330,59.919220,-0.0000091,59.931099,-10.884105
41.975002,-1.452924,-29.839201,59.913204,-0.000010,59.925991,-11.282019
42.000000,-1.504477,-29.827454,59.906860,-0.0000095,59.920589,-11.683013
42.025002,-1.556854,-29.815088,59.900158,-0.000009,59.914913,-12.095862
42.050003,-1.610047,-29.802086,59.893131,-0.000011,59.908962,-12.513844
42.075001,-1.664054,-29.788408,59.885719,-0.000010,59.902687,-12.941120
42.100002,-1.718861,-29.774065,59.877949,-0.0000088,59.896114,-13.373372
42.125000,-1.774458,-29.758970,59.869778,-0.000008,59.889183,-13.814620
42.150002,-1.830841,-29.743172,59.861206,-0.0000083,59.881962,-14.260690
42.175003,-1.887996,-29.726620,59.852230,-0.000010,59.874390,-14.713510
42.200001,-1.945915,-29.709288,59.842838,-0.0000083,59.866444,-15.176873
42.225002,-2.004586,-29.691139,59.832989,-0.000010,59.858147,-15.644827
42.250000,-2.064000,-29.672199,59.822704,-0.000011,59.849499,-16.119228
42.275002,-2.124145,-29.652390,59.811947,-0.0000099,59.840443,-16.599976
42.300003,-2.185006,-29.631727,59.800724,-0.000012,59.830997,-17.090649
42.325001,-2.246575,-29.610182,59.788998,-0.0000082,59.821175,-17.587460
42.350002,-2.308836,-29.587694,59.776779,-0.000012,59.810917,-18.090321
42.375000,-2.371774,-29.564301,59.764053,-0.0000093,59.800247,-18.597403
42.400002,-2.435379,-29.539927,59.750774,-0.000010,59.789143,-19.117315
42.425003,-2.499632,-29.514584,59.736973,-0.0000098,59.777611,-19.639587
42.450001,-2.564522,-29.488226,59.722603,-0.0000092,59.765625,-20.170971
42.475002,-2.630030,-29.460827,59.707664,-0.000011,59.753159,-20.706312
42.500000,-2.696141,-29.432409,59.692146,-0.0000096,59.740257,-21.250517
42.525002,-2.762840,-29.402885,59.676018,-0.0000089,59.726864,-21.801811
42.550003,-2.830106,-29.372276,59.659290,-0.0000051,59.712971,-22.361683
42.575001,-2.897922,-29.340536,59.641930,-0.0000073,59.698612,-22.923687
42.600002,-2.966270,-29.307650,59.623940,-0.0000079,59.683708,-23.497200
42.625000,-3.035132,-29.273590,59.605278,-0.0000088,59.668308,-24.075848
42.650002,-3.104483,-29.238342,59.585957,-0.0000083,59.652374,-24.661093
42.675003,-3.174310,-29.201880,59.565956,-0.0000047,59.635918,-25.251352
42.700001,-3.244586,-29.164202,59.545254,-0.0000053,59.618931,-25.849522
42.725002,-3.315289,-29.125231,59.523842,-0.000010,59.601379,-26.455490
42.750000,-3.386403,-29.085001,59.501713,-0.0000055,59.583286,-27.067682
42.775002,-3.457898,-29.043432,59.478832,-0.0000089,59.564598,-27.684580
42.800003,-3.529753,-29.000578,59.455208,-0.0000088,59.545372,-28.310371
42.825001,-3.601944,-28.956348,59.430809,-0.0000063,59.525536,-28.940735
42.850002,-3.674443,-28.910761,59.405632,-0.000011,59.505127,-29.579750
42.875000,-3.747231,-28.863796,59.379665,-0.0000056,59.484123,-30.224560
42.900002,-3.820277,-28.815411,59.352882,-0.0000077,59.462521,-30.875095
42.925003,-3.893553,-28.765589,59.325283,-0.0000064,59.440296,-31.532583
42.950001,-3.967033,-28.714321,59.296841,-0.0000053,59.417477,-32.198265
42.975002,-4.040691,-28.661591,59.267559,-0.0000089,59.394020,-32.866760
43.000000,-4.114493,-28.607374,59.237404,-0.000011,59.369965,-33.544533
43.025002,-4.188415,-28.551645,59.206390,-0.0000063,59.345261,-34.228874
43.050003,-4.262424,-28.494396,59.174473,-0.000013,59.319920,-34.917141
43.075001,-4.336492,-28.435612,59.141651,-0.0000067,59.293945,-35.613071
43.100002,-4.410583,-28.375269,59.107918,-0.000011,59.267342,-36.316532
43.125000,-4.484666,-28.313335,59.073254,-0.0000063,59.240070,-37.023712
43.150002,-4.558713,-28.249838,59.037655,-0.0000049,59.212173,-37.739437
43.175003,-4.632685,-28.184732,59.001114,-0.000013,59.183609,-38.459953
43.200001,-4.706554,-28.118010,58.963589,-0.0000066,59.154411,-39.186398
43.225002,-4.780280,-28.049641,58.925102,-0.000011,59.124535,-39.919846
43.250000,-4.853831,-27.979660,58.885624,-0.0000058,59.094032,-40.660206
43.275002,-4.927172,-27.908007,58.845146,-0.000011,59.062851,-41.405037
43.300003,-5.000268,-27.834700,58.803669,0.0000023,59.031025,-42.156593
43.325001,-5.073077,-27.759708,58.761162,-0.000011,58.998531,-42.912445
43.350002,-5.145566,-27.683044,58.717636,-0.0000087,58.965401,-43.675957
43.375000,-5.217695,-27.604658,58.673054,-0.000018,58.931599,-44.445847
43.400002,-5.289435,-27.524612,58.627434,-0.0000054,58.897167,-45.220951
43.425003,-5.360734,-27.442829,58.580750,-0.0000031,58.862072,-46.000046
43.450001,-5.431561,-27.359335,58.533001,-0.000012,58.826328,-46.786366
43.475002,-5.501878,-27.274147,58.484173,-0.0000055,58.789978,-47.579800
43.500000,-5.571642,-27.187225,58.434265,0.00000067,58.752953,-48.376999
43.525002,-5.640808,-27.098597,58.383278,-0.000014,58.715305,-49.180016
43.550003,-5.709345,-27.008234,58.331181,-0.000012,58.677044,-49.989853
43.575001,-5.777209,-26.916136,58.277981,-0.0000075,58.638153,-50.805325
43.600002,-5.844357,-26.822332,58.223667,-0.000012,58.598644,-51.625313
43.625000,-5.910749,-26.726782,58.168240,-0.00000082,58.558540,-52.449696
43.650002,-5.976340,-26.629543,58.111702,-0.0000096,58.517838,-53.281506
43.675003,-6.041094,-26.530575,58.054028,-0.0000034,58.476543,-54.117569
43.700001,-6.104965,-26.429886,57.995220,-0.0000019,58.434658,-54.959820
43.725002,-6.167910,-26.327501,57.935284,-0.0000045,58.392216,-55.808159
43.750000,-6.229889,-26.223427,57.874222,-0.0000058,58.349194,-56.660500
43.775002,-6.290859,-26.117662,57.812000,0.000001,58.305653,-57.518730
43.800003,-6.350776,-26.010206,57.748657,-0.0000033,58.261536,-58.381775
43.825001,-6.409595,-25.901094,57.684166,-0.0000056,58.216927,-59.249561
43.850002,-6.467279,-25.790331,57.618534,-0.0000032,58.171787,-60.121983
43.875000,-6.523783,-25.677923,57.551762,0.0000037,58.126152,-61.001827
43.900002,-6.579061,-25.563879,57.483856,0.0000028,58.080021,-61.884247
43.925003,-6.633072,-25.448236,57.414803,-0.00000083,58.033428,-62.773872
43.950001,-6.685775,-25.331007,57.344631,-0.0000030,57.986374,-63.666851
43.975002,-6.737126,-25.212187,57.273304,-0.0000015,57.938877,-64.564056
44.000000,-6.787083,-25.091833,57.200863,-0.0000049,57.890957,-65.467232
44.025002,-6.835603,-24.969910,57.127285,-0.00000059,57.842617,-66.375374
44.050003,-6.882647,-24.846525,57.052612,0.0000048,57.793900,-67.287483
44.075001,-6.928170,-24.721611,56.976818,0.0000024,57.744789,-68.205292
44.100002,-6.972128,-24.595249,56.899914,-0.00000048,57.695324,-69.128670
44.125000,-7.014486,-24.467451,56.821918,0.0000078,57.645527,-70.054008
44.150002,-7.055197,-24.338247,56.742836,-0.0000012,57.595406,-70.986504
44.175003,-7.094228,-24.207659,56.662674,0.0000036,57.544987,-71.922585
44.200001,-7.131533,-24.075724,56.581451,0.0000034,57.494274,-72.862160
44.225002,-7.167069,-23.942469,56.499165,0.0000058,57.443298,-73.806862
44.250000,-7.200804,-23.807940,56.415840,-0.00000065,57.392086,-74.755775
44.275002,-7.232697,-23.672140,56.331482,-0.00000023,57.340649,-75.709679
44.300003,-7.262711,-23.535126,56.246117,0.0000033,57.289001,-76.668449
44.325001,-7.290805,-23.396942,56.159740,-0.00000092,57.237186,-77.631187
44.350002,-7.316944,-23.257612,56.072380,0.0000039,57.185226,-78.596992
44.375000,-7.341090,-23.117182,55.984058,0.00000053,57.133110,-79.569084
44.400002,-7.363210,-22.975668,55.894783,0.00000017,57.080875,-80.544067
44.425003,-7.383266,-22.833138,55.804573,0.0000018,57.028564,-81.523560
44.450001,-7.401225,-22.689629,55.713463,0.0000020,56.976158,-82.506660
44.475002,-7.417052,-22.545177,55.621449,0.0000013,56.923717,-83.494881
44.500000,-7.430714,-22.399837,55.528580,0.0000016,56.871254,-84.485756
44.525002,-7.442178,-22.253643,55.434860,0.0000026,56.818760,-85.481613
44.550003,-7.451417,-22.106636,55.340321,0.0000014,56.766300,-86.482384
44.575001,-7.458397,-21.958893,55.244976,0.0000025,56.713909,-87.485603
44.600002,-7.463076,-21.810875,55.149166,0.0000022,56.661701,-88.491234
44.625000,-7.465444,-21.663153,55.053219,0.0000033,56.609932,-89.492989
44.650002,-7.465517,-21.515717,54.957157,0.0000028,56.558544,-90.492432
44.675003,-7.463311,-21.368649,54.861015,0.0000030,56.507626,-91.491165
44.700001,-7.458841,-21.221962,54.764805,0.0000029,56.457153,-92.486084
44.725002,-7.452124,-21.075705,54.668583,0.0000032,56.407108,-93.480316
44.750000,-7.443178,-20.929937,54.572361,0.0000036,56.357563,-94.470757
44.775002,-7.432020,-20.784672,54.476177,0.000004,56.308491,-95.458977
44.800003,-7.418668,-20.639965,54.380051,0.0000056,56.259899,-96.446564
44.825001,-7.403143,-20.495852,54.284016,0.0000048,56.211830,-97.431198
44.850002,-7.385459,-20.352377,54.188107,0.0000054,56.164265,-98.412903
44.875000,-7.365639,-20.209568,54.092346,0.0000038,56.117203,-99.393257
44.900002,-7.343705,-20.067463,53.996754,0.0000049,56.070694,-100.371483
44.925003,-7.319671,-19.926104,53.901375,0.0000024,56.024727,-101.346832
44.950001,-7.293563,-19.785522,53.806229,0.0000076,55.979275,-102.321671
44.975002,-7.265401,-19.645760,53.711349,0.0000034,55.934399,-103.292900
45.000000,-7.235204,-19.506851,53.616760,0.0000069,55.890076,-104.262085
45.025002,-7.202993,-19.368811,53.522484,0.0000079,55.846306,-105.230820
45.050003,-7.168792,-19.231684,53.428539,0.0000040,55.803135,-106.195992
45.075001,-7.132623,-19.095503,53.334984,0.0000047,55.760506,-107.159988
45.100002,-7.094507,-18.960314,53.241821,0.0000089,55.718475,-108.122818
45.125000,-7.054467,-18.826105,53.149075,0.0000031,55.677013,-109.082153
45.150002,-7.012524,-18.692955,53.056786,0.0000026,55.636166,-110.039589
